id,title,metadata,pdf_url,toc_pdf,abstract_url,image_url
OP096,Social Mobilization amidst Social Political Turbulence: Pattern of Social Conflict in Hong Kong in the Period 1980 to 1991,"By Wing-tak CHUI and On-kwok LAI
English/21.5 x 14 cm/paperback/54 pages/published in July 1999
ISBN 962-441-096-8; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP096.pdf,,,
PF03,亞洲金融危機一週年：堅守聯繫匯率的利弊,"(One Year into the Asian Financial Crisis: The Pros and Cons of Maintaining the Linked Exchange Rate)
By Pak-wai LIU
Chinese/21.5 x 14 cm/paperback/36 pages/published in June 1999
ISBN 962-441-095-X; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/PF03.pdf,,,
OP095,亞洲金融危機一週年：堅守聯繫匯率的利弊,"(One Year into the Asian Financial Crisis: The Pros and Cons of Maintaining the Linked Exchange Rate)
By Pak-wai LIU
Chinese/21.5 x 14 cm/paperback/36 pages/published in June 1999
ISBN 962-441-095-X; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP095.pdf,,,
RM044,Hong Kong Politics: A Bibliography,"Edited by Siu-kai LAU, Po-san WAN and Kwok-cheung SHUM
English and Chinese/21.5 x 14 cm/paperback/xv + 630 pages/
published in May 1999
ISBN 962-441-544-7; list price: US$15.00 (HK$100.00)",,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM044.jpg
OP094,A Collision of Discourses: Japanese and Hong Kong Chinese during the Diaoyu/Senkaku Islands Crisis,"By Gordon MATHEWS
English/21.5 x 14 cm/paperback/36 pages/published in May 1999
ISBN 962-441-094-1; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP094.pdf,,,
OP093,"Advertising Modernity: ""Home,"" Space and Privacy","By Sidney C. H. CHEUNG and Eric K. W. MA
English/21.5 x 14 cm/paperback/24 pages/published in April 1999
ISBN 962-441-093-3; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP093.pdf,,,
USC14,"Distortions in the Opening: ""Segmented Deregulation"" and Weak Property as Explanations for China's ""Zone Fever"" of 1992-1993","By David ZWEIG
English/21.5 x 14 cm/paperback/24 pages/published in March 1999
ISBN 962-441-714-8; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/USC14.pdf,,,
RM043,Indicators of Social Development: Hong Kong 1997,"Edited by Siu-kai LAU, Ming-kwan LEE, Po-san WAN and Siu-lun WONG
English/21.5 x 14 cm/paperback/xx + 271 pages/
published in March 1999
ISBN 962-441-543-9; list price: US$9.00 (HK$60.00)",,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM043.jpg
OP092,The Political Economy of Taiwan's Foreign Policy,"By Timothy Ka-ying WONG
English/21.5 x 14 cm/paperback/76 pages/published in March 1999
ISBN 962-441-092-5; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP092.pdf,,,
PF02,失業、貧窮與政府的承擔,"(Unemployment, Poverty and Social Policy)
Edited by Tai-lok LUI and Chack-kie WONG
Chinese/21.5 x 14 cm/paperback/42 pages/published in February 1999
ISBN 962-441-091-7; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/PF02.pdf,,,
OP091,失業、貧窮與政府的承擔,"(Unemployment, Poverty and Social Policy)
Edited by Tai-lok LUI and Chack-kie WONG
Chinese/21.5 x 14 cm/paperback/42 pages/published in February 1999
ISBN 962-441-091-7; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP091.pdf,,,
OP090,從世界秩序伸展看珠江口超巨都會崛起,"(The Emergence of Pearl River Delta’s Mega Urban-region in a Globalizing Environment)
By Yue-man YEUNG
Chinese/21.5 x 14 cm/paperback/24 pages/published in January 1999
ISBN 962-441-090-9; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP090.pdf,,,
OP089,The Asian Financial Crisis and After: Problems and Challenges for the Hong Kong Economy,"By Pak-wai LIU
English/21.5 x 14 cm/paperback/32 pages/published in December 1998
ISBN 962-441-089-5; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP089.pdf,,,
OP088,〈香港老年社會服務法案〉：一個建議成立的老年社會服務網絡,"(Bill of Social Services for the Elderly in Hong Kong: A Proposed Network for the Aged)
By Jik-joen LEE
Chinese/21.5 x 14 cm/paperback/38 pages/published in November 1998
ISBN 962-441-088-7; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP088.pdf,,,
RM042,《華人社會的變貌：社會指標的分析 》,"(Changing Chinese Societies: Social Indicators Analysis)
劉兆佳、尹寶珊、李明堃、黃紹倫 編
(Edited by Siu-kai LAU, Po-san WAN, Ming-kwan LEE and Siu-lun WONG)
Chinese/21.5 x 14 cm/paperback/ix + 552 pages/
published in October 1998
ISBN 962-441-542-0; list price: US$12.00 (HK$80.00)",,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM042.jpg
RM041,A Bibliography of Gender Studies in Hong Kong: 1991-1997,"Compiled by Fanny M. CHEUNG, Siumi Maria TAM and Serena Sheng-hua CHU
English and Chinese/29.5 x 21 cm/paperback/xiii + 101 pages/
published in October 1998
ISBN 962-441-541-2; list price: US$9.00 (HK$60.00)",,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM041.jpg
RM040,On the South China Track: Perspectives on Anthropological Research and Teaching,"Edited by Sidney C.H. CHEUNG
English/21.5 x 14 cm/paperback/viii + 279 pages/
published in October 1998
ISBN 962-441-540-4; list price: US$9.00 (HK$60.00)",,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM040.jpg
OP087,The Role of Medical Social Workers and their Relationship with Doctors and Nurses in Hong Kong Hospitals,"By Chack-kie WONG, Becky CHAN and Victor TAM
English/21.5 x 14 cm/paperback/40 pages/published in October 1998
ISBN 962-441-087-9; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP087.pdf,,,
OP086,香港社會福利狀況評估：自求多福心態面臨挑戰,"(Assessment of Social Welfare Conditions in Hong Kong: Challenges Facing the “Self-reliance for Welfare” Mentality)
By Chack-kie WONG and Timothy Ka-ying WONG
Chinese/21.5 x 14 cm/paperback/32 pages/published in September 1998
ISBN 962-441-086-0; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP086.pdf,,,
RM039,《中國律師反傾銷代理業務 》,"(Chinese Lawyers’ Antidumping Agency)
王彥(By Yan WANG)
Chinese/21.5 x 14 cm/paperback/viii + 128 pages/
published in August 1998
ISBN 962-441-539-0; list price: US$7.50 (HK$50.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/02/RM039.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM039.jpg
RM038,Urban Development in Asia: Retrospect and Prospect,"Edited by Yue-man YEUNG
English/22.8 x 15.2 cm/hardback/xxxiv + 453 pages/
published August 1998
ISBN 962-441-538-2; list price: US$30.00 (HK$200.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/02/RM038.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM038.jpg
PF01,安居樂業展明天：尋求公營與私營房屋進一步合作,"(Better Housing Tomorrow: The Search for Improved Co-operation between the Public and Private Sectors)
By Yue-man YEUNG
Chinese/21.5 x 14 cm/paperback/33 pages/published in August 1998
ISBN 962-441-085-2; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/PF01.pdf,,,
OP085,安居樂業展明天：尋求公營與私營房屋進一步合作,"(Better Housing Tomorrow: The Search for Improved Co-operation between the Public and Private Sectors)
By Yue-man YEUNG
Chinese/21.5 x 14 cm/paperback/33 pages/published in August 1998
ISBN 962-441-085-2; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP085.pdf,,,
OP084,"Social Transformation, Nascent Civil Society and the Taiwanese Capital in Fujian","By Hsin-Huang Michael HSIAO
English/21.5 x 14 cm/paperback/36 pages/published in August 1998
ISBN 962-441-084-4; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP084.pdf,,,
OP083,香港特區政府的房屋政策：民意的趨向,"(The Hong Kong SAR Government’s Housing Policy: Trends in Public Opinion)
By Timothy Ka-ying WONG and Yue-man YEUNG
Chinese/21.5 x 14 cm/paperback/22 pages/published in July 1998
ISBN 962-441-083-6; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP083.pdf,,,
OP082,A Critique of Theories of Urban Planning in China,"By Wing-shing TANG
English/21.5 x 14 cm/paperback/32 pages/published in July 1998
ISBN 962-441-082-8; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP082.pdf,,,
OP081,Rethinking the Hong Kong Cultural Identity: The Case of Rural Ethnicities,"By Ho-fung HUNG
English/21.5 x 14 cm/paperback/34 pages/published in June 1998
ISBN 962-441-081-X; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP081.pdf,,,
OP080,"From the ""Through Train"" to ""Setting Up the New Stove"": Sino-British Row Over the Election of the Hong Kong Legislature","By Siu-kai LAU
English/21.5 x 14 cm/paperback/24 pages/published in May 1998
ISBN 962-441-080-1; list price: US$2.50 (HK$15.00)
PDF",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP080.pdf,,,
OP079,The Myth of Hong Kong's Laissez-faire Economic Governance: 1960s and 1970s,"By Cheuk-wah CHAN
English/21.5 x 14 cm/paperback/52 pages/published in May 1998
ISBN 962-441-079-8; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP079.pdf,,,
OP078,回歸後的香港青少年公民意識,"(Civil Awareness of Young People in Post-1997 Hong Kong)
By Timothy Ka-ying WONG and Kwok-cheung SHUM
Chinese/21.5 x 14 cm/paperback/60 pages/published in April 1998
ISBN 962-441-078-X; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP078.pdf,,,
OP077,Colonial Governance and the Hong Kong Story,"By Thomas W. P. WONG
English/21.5 x 14 cm/paperback/40 pages/published in March 1998
ISBN 962-441-077-1; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP077.pdf,,,
OP076,Velvet Colonialism's Legacy to Hong Kong: 1967 and 1997,"By Robert E. MITCHELL
English/21.5 x 14 cm/paperback/60 pages/published in March 1998
ISBN 962-441-076-3; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP076.pdf,,,
OP075,機遇與選擇：擴大遼寧與香港經貿合作的思路與建議,"(Opportunity and Choice: Expanding Economic Links between Liaoning and Hong Kong)
By Xiaofeng CAO, Zixiang ZHAO and Yue-man YEUNG
Chinese/21.5 x 14 cm/paperback/32 pages/published in February 1998
ISBN 962-441-075-5; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP075.pdf,,,
OP074,Intergenerational Mobility in a Context of Socio-institutional Change: The Case of Socialist China,"By Ho-yin CHEUNG
English/21.5 x 14 cm/paperback/56 pages/published in February 1998
ISBN 962-441-074-7; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP074.pdf,,,
USC13,江浙鄉鎮企業轉制案例研究,"(Rural Enterprise Ownership Transformation in Zhejiang Province: A Case Study)
秦暉 (By Qin HUI)
Chinese/21.5 x 14 cm/paperback/82 pages/published in January 1998
ISBN 962-441-713-X; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/USC13.pdf,,,
OP073,香港社會福利狀況：一個公眾的評估,"(The Condition of Social Welfare in Hong Kong: A Public Assessment)
By Timothy Ka-ying WONG, Chack-kie WONG and Kwok-cheung SHUM
Chinese/21.5 x 14 cm/paperback/34 pages/published in January 1998
ISBN 962-441-073-9; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP073.pdf,,,
OP072,"Democratization, Poverty of Political Leaders, and Political Inefficacy in Hong Kong","By Siu-kai LAU
English/21.5 x 14 cm/paperback/24 pages/published in January 1998
ISBN 962-441-072-0; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP072.pdf,,,
OP071,The Pearl River Delta Urban System Plan: An Analysis,"By Mee Kam NG and Wing-shing TANG
English/21.5 x 14 cm/paperback/49 pages/published in December 1997
ISBN 962-441-071-2; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP071.pdf,,,
OP070,近年香港社會福利政策的發展：以彭定康的施政為案例,"(Recent Social Welfare Policy Development in Hong Kong: The Case of Christopher Patten)
By Jik-Joen LEE
Chinese/21.5 x 14 cm/paperback/42 pages/published in November 1997
ISBN 962-441-070-4; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP070.pdf,,,
OP069,The Poverty of Political Education in Hong Kong Secondary Schools,"By Thomas Kwan-choi TSE
English/21.5 x 14 cm/paperback/70 pages/published in November 1997
ISBN 962-441-069-0; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP069.pdf,,,
RM037,《香港回歸與港臺關係》,"(The Return of Hong Kong to China and Prospects of Cross-strait Relations)
王家英、孫同文 編
(Edited by Timothy Ka-ying WONG and Milan Tung-wen SUN)
Chinese/21.5 x 14 cm/paperback/viii + 219 pages/
published in October 1997
ISBN 962-441-537-4; list price: US$9.00 (HK$60.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/02/RM037.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM037.jpg
OP068,河南與香港的聯繫合作：現狀及前瞻,"(Linkage and Cooperation between Hong Kong and Henan: The Past and the Future)
By Xiaojian LI, Fangtao ZHANG and Yue-man YEUNG
Chinese/21.5 x 14 cm/paperback/34 pages/published in October 1997
ISBN 962-441-068-2; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP068.pdf,,,
OP067,Policy Implementation in Reform China: The Case of Retirement Insurance,"By Peter Nan-shong LEE
English/21.5 x 14 cm/paperback/42 pages/published in October 1997
ISBN 962-441-067-4; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP067.pdf,,,
RM036,Emerging Pluralism in Asia and the Pacific,"Edited by D. Y. H. WU, H. McQUEEN and Y. YAMAMOTO
English/21.5 x 14 cm/hardback/viii + 205 pages/
published in September 1997
ISBN 962-441-536-6; list price: US$15.00 (HK$100.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/02/RM036.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM036.jpg
OP066,Educating for Change: Development of Women's/Gender Studies and Its Challenges for Hong Kong,"By Serena Sheng-hua CHU and Catherine So-kum TANG
English/21.5 x 14 cm/paperback/76 pages/published in September 1997
ISBN 962-441-066-6; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP066.pdf,,,
OP065,Hongkongese or Chinese: The Problem of Identity on the Eve of Resumption of Chinese Sovereignty over Hong Kong,"By Siu-kai LAU
English/21.5 x 14 cm/paperback/34 pages/published in August 1997
ISBN 962-441-065-8; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP065.pdf,,,
RM035,《中國軟件版權訴訟實務》,"(The Practice of Software Copyright Proceedings in China)
壽步 (By Bu SHOU)
Chinese/21.5 x 14 cm/paperback/x + 214 pages/
published in July 1997
ISBN 962-441-535-8; list price: US$9.00 (HK$60.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/02/RM035.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM035.jpg
OP064,Political Attitudes in a Changing Context: The Case of Hong Kong,"Political Attitudes in a Changing Context: The Case of Hong Kong
By Hsin-chi KUAN and Siu-kai LAU
English/21.5 x 14 cm/paperback/24 pages/published in July 1997
ISBN 962-441-064-X; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP064.pdf,,,
OP063,公民意識與民族認同：後過渡期香港人的經驗,"公民意識與民族認同：後過渡期香港人的經驗
(Civic Awareness and National Identity: The Experience of the Hong Kong People during the Late-transitional Period)
By Timothy Ka-ying WONG
Chinese/21.5 x 14 cm/paperback/32 pages/published in July 1997
ISBN 962-441-063-1; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP063.pdf,,,
RM034,《閩東南地區經濟和人口空間集聚與擴散研究》,"(Economic and Population Agglomeration and Dispersal in Southeastern Fujian)
胡序威、陳佳源、楊汝萬等 編
(Edited by Xuwei HU, Jiayuan CHEN, Yue-man YEUNG et al.)
Chinese/21.5 x 14 cm/paperback/ix + 214 pages/
published in June 1997
ISBN 962-441-534-X; list price: US$9.00 (HK$60.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/02/RM034.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM034.jpg
RM033,Indicators of Social Development: Hong Kong 1995,"Edited by Siu-kai LAU, Ming-kwan LEE, Po-san WAN and Siu-lun WONG
English/21.5 x 14 cm/paperback/xx + 411 pages/
published in June 1997
ISBN 962-441-533-1; list price: US$12.00 (HK$80.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/02/RM033.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM033.jpg
OP062,Social Conflicts in Hong Kong: 1987-1995,"By Siu-kai LAU and Po-san WAN
English/21.5 x 14 cm/paperback/112 pages/published in June 1997
ISBN 962-441-062-3; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP062.pdf,,,
OP061,Withering Away of the Hong Kong Dream?: Women Workers under Industrial Restructuring,"By Stephen W. K. CHIU and Ching Kwan LEE
English/21.5 x 14 cm/paperback/50 pages/published in June 1997
ISBN 962-441-061-5; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP061.pdf,,,
OP060,Five Decades of Urbanization in Southeast Asia: A Personal Encounter,"By T. G. McGEE
English/21.5 x 14 cm/paperback/46 pages/published in May 1997
ISBN 962-441-060-7; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP060.pdf,,,
USC12,In Search of a Right Place? Chinese Nationalism in the Post-Cold War World,"By Suisheng ZHAO
English/21.5 x 14 cm/paperback/35 pages/published in April 1997
ISBN 962-441-712-1; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/USC12.pdf,,,
OP059,The Colonial State and Rural Protests in Hong Kong,"By Stephen W. K. CHIU and Ho-fung HUNG
English/21.5 x 14 cm/paperback/64 pages/published in April 1997
ISBN 962-441-059-3; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP059.pdf,,,
OP058,中國經濟改革中的國營企業女工：管理控制與企業依賴的轉化,"(State Women Workers in Chinese Economic Reform: The Transformation of Management Control and Firm Dependency)
By Ping PING
Chinese/21.5 x 14 cm/paperback/68 pages/published in April 1997
ISBN 962-441-058-5; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP058.pdf,,,
OP057,香港青少年公民意識1996,"(Civic Awareness of Hong Kong Young People 1996)
By Timothy Ka-ying WONG and Kwok-cheung SHUM
Chinese/21.5 x 14 cm/paperback/44 pages/published in March 1997
ISBN 962-441-057-7; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP057.pdf,,,
RM032,The 1995 Legislative Council Elections in Hong Kong,"Edited by Hsin-chi KUAN, Siu-kai LAU, Kin-sheun LOUIE and Ka-ying WONG
English/21.5 x 14 cm/paperback/vii + 437 pages/
published in February 1997
ISBN 962-441-532-3; list price: US$12.00 (HK$80.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/02/RM032.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM032.jpg
OP056,World City Futures: The Role of Urban and Regional Policies in the Asia-Pacific Region,"By John FRIEDMANN
English/21.5 x 14 cm/paperback/36 pages/published in February 1997
ISBN 962-441-056-9; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP056.pdf,,,
OP055,亞太轉型、區域成長圈與永續發展,"(Asia-Pacific Transformation, Regional Growth Triangles and Sustainable Development)
By Michael Hsin-Huang HSIAO
Chinese/21.5 x 14 cm/paperback/19 pages/published in January 1997
ISBN 962-441-055-0; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP055.pdf,,,
USC11,Family Support Networks in the Chinese Countryside,"By William L. PARISH, Chonglin SHEN and Chi-hsiang CHANG
English/21.5 x 14 cm/paperback/45 pages/published in December 1996
ISBN 962-441-711-3; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/USC11.pdf,,,
RM031,《兩岸關係的矛盾與出路》,"(The Conflicts Across the Taiwan Straits and Their Resolution)
王家英、孫同文 編
(Edited by Timothy Ka-ying WONG and Milan Tung-wen SUN)
Chinese/21.5 x 14 cm/paperback/viii + 350 pages/
published in November 1996
ISBN 962-441-531-5; list price: US$12.00 (HK$80.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/02/RM031.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM031.jpg
RM030,China's Regional Economic Development,"Edited by Roger C. K. CHAN, Tien-tung HSUEH and Chiu-ming LUK
English/21.5 x 14 cm/paperback/ x + 460 pages/
published in November 1996
ISBN 962-441-530-7; list price: US$12.00 (HK$80.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/02/RM030.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM030.jpg
OP054,Education Vouchers and Education Subsidy in Hong Kong,"By Pak-wai LIU
English/21.5 x 14 cm/paperback/17 pages/published in November 1996
ISBN 962-441-054-2; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP054.pdf,,,
OP053,Housing the Masses in Asia: Two Decades After Habitat I,"By Yue-man YEUNG
English/21.5 x 14 cm/paperback/27 pages/published in October 1996
ISBN 962-441-053-4; list price: US$2.50 (HK$15.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP053.pdf,,,
OP052,Hong Kong in Reenchantment: A Case Study of the New Religious Discourse,"By Cheris Shun-ching CHAN
English/21.5 x 14 cm/paperback/65 pages/published in July 1996
ISBN 962-441-052-6; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP052.pdf,,,
OP051,The Road to the Development of Social Welfare in Hong Kong: The Historical Key Issues,"By Jik-Joen LEE
English/21.5 x 14 cm/paperback/34 pages/published in May 1996
ISBN 962-441-051-8; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP051.pdf,,,
RM029,《香港選舉資料匯編：1995年》,"(Electoral Facts in Hong Kong: 1995)
雷競璇、沈國祥 編
(Edited by Kin-sheun LOUIE and Kwok-cheung SHUM)
Chinese/21.5 x 14 cm/paperback/x + 156 pages/
published in April 1996
ISBN 962-441-529-3; list price: US$7.50 (HK$50.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM029.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM029.jpg
RM028,《兩岸四地的互動整合：機遇與障礙》,"(Opportunities and Barriers: Interaction and Integration between Mainland China, Taiwan, Hong Kong and Macau)
王家英、孫同文、廖光生 編
(Edited by Timothy Ka-ying WONG, Milan Tung-wen SUN and Kuang-sheng LIAO)
Chinese/21.5 x 14 cm/paperback/331 + ix pages/
published in April 1996
ISBN 962-441-528-5; list price: US$10.50 (HK$70.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM028.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM028.jpg
RM027,《華人社會社會指標研究新領域》,"(New Frontiers of Social Indicators Research in Chinese Societies)
劉兆佳、尹寶珊、李明堃、黃紹倫 編
(Edited by Siu-kai LAU, Po-san WAN, Ming-kwan LEE and Siu-lun WONG)
English and Chinese/21.5 x 14 cm/paperback/x + 654 pages/
published in April 1996
ISBN 962-441-527-7; list price: US$15.00 (HK$100.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM027.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM027.jpg
RM026,Global Change and the Commonwealth,"Edited by Yue-man YEUNG
English/22.8 x 15.2 cm/hardback/xxii + 465 pages/
published in April 1996
ISBN 962-441-526-9; list price: US$30.00 (HK$200.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM026.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM026.jpg
OP050,香港人的族群認同與民族認同：一個自由主義的解釋,"(Ethnic Identity and National Identity of the People in Hong Kong: A Liberal Explanation)
By Timothy Ka-ying WONG
Chinese/21.5 x 14 cm/paperback/34 pages/published in April 1996
ISBN 962-441-050-X; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP050.pdf,,,
OP049,選舉行為與意識的性別差異：以沙田區青少年為例,"(Gender Difference in Behavior and Perception towards Election: The Case of Shatin Youth)
By Siumi Maria TAM, On-kwok LAI and Susan MA
Chinese/21.5 x 14 cm/paperback/37 pages/published in March 1996
ISBN 962-441-049-6; list price: US$4.50 (HK$30.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2023/07/OP049.pdf,,,
RM025,Hong Kong Journalists in Transition,"By Joseph Man CHAN, Paul S. N. LEE and Chin-Chuan LEE
English/21.5 x 14 cm/paperback/xii + 145 pages/
published in January 1996
ISBN 962-441-525-0; list price: US$7.50 (HK$50.00)",https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM025.pdf,,,https://www.hkiaps.cuhk.edu.hk/wp-content/uploads/2024/01/RM025.jpg
